class_value,log10_class,log10_lower,log10_upper
10.6,1.0253058652647702,1.019876052841461,1.0307356776880794
10.7,1.0293837776852097,1.0239539652619007,1.0348135901085187
11.0,1.0413926851582251,1.035962872734916,1.0468224975815343
11.4,1.0569048513364727,1.0514750389131637,1.0623346637597817
11.6,1.0644579892269184,1.0590281768036092,1.0698878016502276
11.9,1.0755469613925308,1.0701171489692216,1.08097677381584
12.0,1.0791812460476249,1.0737514336243157,1.084611058470934
12.42,1.0941215958405615,1.0886917834172523,1.0995514082638707
13.0,1.1139433523068367,1.1085135398835275,1.119373164730146
13.8,1.1398790864012365,1.1344492739779275,1.1453088988245455
13.9,1.1430148002540952,1.137584987830786,1.1484446126774044
14.0,1.146128035678238,1.1406982232549288,1.1515578481015472
14.4,1.1583624920952498,1.1529326796719408,1.1637923045185588
15.0,1.1760912590556813,1.1706614466323724,1.1815210714789903
16.0,1.2041199826559248,1.1986901702326156,1.209549795079234
17.0,1.2304489213782739,1.2250191089549647,1.235878733801583
17.1,1.2329961103921538,1.2275662979688446,1.238425922815463
17.2,1.235528446907549,1.2300986344842397,1.2409582593308581
17.3,1.2380461031287955,1.2326162907054865,1.2434759155521045
17.9,1.252853030979893,1.247423218556584,1.2582828434032023
18.9,1.276461804173244,1.2710319917499349,1.2818916165965533
19.4,1.287801729930226,1.282371917506917,1.293231542353535
19.7,1.294466226161593,1.289036413738284,1.2998960385849019
19.9,1.2988530764097066,1.2934232639863974,1.3042828888330158
20.0,1.3010299956639813,1.2956001832406723,1.3064598080872902
20.1,1.3031960574204888,1.2977662449971796,1.308625869843798
20.2,1.3053513694466237,1.2999215570233145,1.3107811818699329
20.775,1.3175410324561485,1.3121112200328393,1.3229708448794577
21.0,1.3222192947339193,1.31678948231061,1.3276491071572285
21.6,1.334453751150931,1.3290239387276217,1.33988356357424
21.9,1.3404441148401183,1.335014302416809,1.3458739272634275
22.9166666666667,1.3601514477826384,1.3547216353593292,1.3655812602059476
23.0,1.3617278360175928,1.3562980235942836,1.367157648440902
24.0,1.380211241711606,1.374781429288297,1.385641054134915
25.0,1.3979400086720377,1.3925101962487285,1.403369821095347
26.0,1.414973347970818,1.4095435355475088,1.4204031603941272
26.5,1.423245873936808,1.417816061513499,1.4286756863601169
27.0,1.4313637641589874,1.4259339517356784,1.4367935765822963
27.5,1.4393326938302626,1.4339028814069534,1.4447625062535718
28.0,1.4471580313422192,1.44172821891891,1.4525878437655284
29.0,1.462397997898956,1.456968185475647,1.467827810322265
30.0,1.4771212547196624,1.4716914422963532,1.4825510671429716
30.4,1.4828735836087537,1.4774437711854445,1.4883033960320629
31.2,1.4941545940184429,1.4887247815951339,1.4995844064417518
32.0,1.505149978319906,1.4997201658965968,1.5105797907432152
33.2,1.5211380837040362,1.5157082712807273,1.5265678961273452
33.4,1.5237464668115646,1.5183166543882556,1.5291762792348735
33.5,1.5250448070368452,1.5196149946135362,1.5304746194601542
34.0,1.5314789170422551,1.526049104618946,1.5369087294655643
